CODE_PCT,NOM_COMMERCIAL,NAME_MAIN,FORM,STRENGTH,PACKAGE,PRIX_PUBLIC,TARIF_REFERENCE,CATEGORIE,DCI,AP
105637,SINGULAIR 4mg Glés LP Bt 28 Sachets (ex 103303),SINGULAIR,,4mg,Bt 28 Sachets,48.785,38.472,E,MONTELUKAST,N
105638,SINGULAIR 5 mg Comp à Croquer Bt 28 (ex 104418),SINGULAIR,Comprimé à Croquer,5 mg,Bt 28,57.17,34.132,E,MONTELUKAST,N
105687,SINOCORT 50mcg/Dose (0.05%) Susp Nasale Fl 12ml,SINOCORT,Suspension Nasale,50mcg,Fl 12ml,15.465,12.96,E,MOMETASONE,N
105233,SINTROM 4 mg COMP. SEC. Bt 20,SINTROM,Comprimé Sécable,4 mg,Bt 20,1.803,1.8,E,ACENOCOUMAROL,N
303486,SIPRODIS 500mg Comp Pell Séc Bt 14,SIPRODIS,Comprimé Pelliculé Sécable,500mg,Bt 14,9.34,9.156,E,CIPROFLOXACINE,N
303487,SIPRODIS 750mg Comp Pell Bt 14,SIPRODIS,Comprimé Pelliculé,750mg,Bt 14,10.43,10.416,E,CIPROFLOXACINE,N
303010,SIVASTYN 40 mg Comp Pell Séc Bt 30,SIVASTYN,Comprimé Pelliculé Sécable,40 mg,Bt 30,19.735,19.05,E,SIMVASTATINE,N
504845,SKENAN LP 10 mg GEL. A LIBERATION PROLONGEE BT 14,SKENAN LP,Gélule à Libération Prolongée,10 mg,BT 14,14.406,14.406,V,MORPHINE,N
504880,SKENAN LP 30 mg GEL. A LIBERATION PROLONGEE BT 14,SKENAN LP,Gélule à Libération Prolongée,30 mg,BT 14,35.063,35.063,V,MORPHINE,N
504831,SKENAN LP 60 mg  GEL. LIBERATION PROLONGEE BT 14,SKENAN LP,Gélule à Libération Prolongée,60 mg,BT 14,68.898,68.898,V,MORPHINE,N
302895,SMACTYL 3 gr Pdre P Susp Or BT 30 Sachets,SMACTYL 3 gr,Suspension Buvable,,BT 30 Sachets,11.13,7.71,I,DIOSMECTITE,N
303231,SMACTYL 3gr Pdre P Susp Or Bt 12 sachets,SMACTYL 3gr,Suspension Buvable,,Bt 12 sachets,6,3.084,I,DIOSMECTITE,N
105786,SMECTA 3g ORANGE-VANILLE Pdre P Susp Or Bt 30 Sach,SMECTA,Suspension Buvable,3g,Bt 30 Sach,9.28,7.71,I,DIOSMECTITE,N
102798,SMECTA Sach Bt 30,SMECTA Sach Bt 30,,,Bt 30,7.735,7.71,I,DIOSMECTITE,N
302446,SOLARID 100 Comp Sec  100 MG BT 30,SOLARID 100,Comprimé Sécable,100 MG,BT 30,26.15,26.13,E,AMISULPRIDE,O
302447,SOLARID 400 Comp Pell  Sec  400 MG BT 30,SOLARID 400,Comprimé Pelliculé Sécable,400 MG,BT 30,73.925,64.5,E,AMISULPRIDE,O
301981,SOLARID Comp Sec 200 MG  BT 30,SOLARID,Comprimé Sécable,200 MG,BT 30,36.58,32.88,E,AMISULPRIDE,O
302404,SOLARID Comp Sec 200 MG BT 60,SOLARID,Comprimé Sécable,200 MG,BT 60,65.775,65.76,E,AMISULPRIDE,O
303678,SOLFICINE 10mg Comp Pell Bt 30,SOLFICINE,Comprimé Pelliculé,10mg,Bt 30,35.14,35.13,E,SOLIFENACINE SUCCINATE,N
303677,SOLFICINE 5mg Comp Pell Bt 30,SOLFICINE,Comprimé Pelliculé,5mg,Bt 30,35.14,35.13,E,SOLIFENACINE SUCCINATE,N
103164,SOLIAN  Comp Sec 100mg Bt 30,SOLIAN,Comprimé Sécable,100mg,Bt 30,59.885,26.13,E,AMISULPRIDE,O
102415,SOLIAN Comp Pell Sec 400mg Bt 30,SOLIAN,Comprimé Pelliculé Sécable,400mg,Bt 30,173.055,64.5,E,AMISULPRIDE,O
105649,SOLICARE 10mg Comp Pell Bt 30,SOLICARE,Comprimé Pelliculé,10mg,Bt 30,51.04,35.13,E,SOLIFENACINE SUCCINATE,N
105648,SOLICARE 5mg Comp Pell Bt 30,SOLICARE,Comprimé Pelliculé,5mg,Bt 30,51.04,35.13,E,SOLIFENACINE SUCCINATE,N
301198,SOLOTIK  Comp Pell Sec  50 MG fL 15,SOLOTIK,Comprimé Pelliculé Sécable,50 MG,fL 15,12.065,10.425,E,SERTRALINE,N
301199,SOLOTIK  Comp Pell Sec 50 mg Fl 30,SOLOTIK,Comprimé Pelliculé Sécable,50 mg,Fl 30,21.7,20.85,E,SERTRALINE,N
301200,SOLOTIK Comp Pell Se  100 mg  Fl 15,SOLOTIK,Comprimé Pelliculé,100 mg,Fl 15,21.7,18.54,E,SERTRALINE,N
300757,SOLU-MEDROL 20 mg/2 ml p.p.i Bt/1 + s/2ml,SOLU-MEDROL,Poudre pour Préparation Injectable,20 mg/2 ml,Bt/1 + s/2ml,2.13,2.09,E,METHYLPREDNISOLONE,N
300758,SOLU-MEDROL 40 mg/2 ml p.p.i Bt/1 + s/2 ml,SOLU-MEDROL,Poudre pour Préparation Injectable,40 mg/2 ml,Bt/1 + s/2 ml,3.1,3.1,E,METHYLPREDNISOLONE,N
302232,SOLUPRED Comp Effer 20 MG FL 20,SOLUPRED,Comprimé Effervescent,20 MG,FL 20,10.255,5.08,E,PREDNISOLONE,N
302231,SOLUPRED Comp Effev 5 MG  FL 30,SOLUPRED,Comprimé Effervescent,5 MG,FL 30,6.47,6.33,E,PREDNISOLONE,N
103983,SOTALOL MYLAN Comp Sec 160 mg Bt 30,SOTALOL MYLAN,Comprimé Sécable,160 mg,Bt 30,10.645,10.62,E,SOTALOL,N
301305,SOULADOL 100 Sol  Inj 100mg/2ml Bt 5,SOULADOL 100,Solution Injectable,100mg/2ml,Bt 5,9.085,8.44,E,TRAMADOL,N
302099,SPACINOL Comp  Orodisp 80 MG BT 10,SPACINOL,Comprimé Orodispersible,80 MG,BT 10,3.23,2.46,I,PHLOROGLUCINOL,N
302339,SPACINOL Comp Orodisprs 80 MG BT 20,SPACINOL,Comprimé Orodispersible,80 MG,BT 20,7.175,4.92,I,PHLOROGLUCINOL,N
303021,SPASCARE 160mg Comp. orodisp. Bt 10,SPASCARE,Comprimé Orodispersible,160mg,Bt 10,6.29,4.83,I,PHLOROGLUCINOL,N
303020,SPASCARE 80mg Comp. Orodisp. Bt 20,SPASCARE,Comprimé Orodispersible,80mg,Bt 20,6.24,4.92,I,PHLOROGLUCINOL,N
300982,SPASMED Sol Inj Bt 6 (4ml),SPASMED,Solution Injectable,,Bt 6,7.97,7.968,I,PHLOROGLUCINOL+TRIMETHYLPHLOROGLUCINOL,N
104210,SPASMOCALM Comp Orodispersible 80 mg Bt 20,SPASMOCALM,Comprimé Orodispersible,80 mg,Bt 20,10.56,4.92,I,PHLOROGLUCINOL,N
303345,SPASMOLAX 80mg Comp Orodisp Bt 10,SPASMOLAX,Comprimé Orodispersible,80mg,Bt 10,2.705,2.46,I,PHLOROGLUCINOL,N
103451,SPASMOMEN Comp Dra 40 mg Bt 30,SPASMOMEN,Comprimé Enrobé,40 mg,Bt 30,14.21,9.63,I,OTYLONIUM BROMURE,N
303106,SPASMOSTOP 160mg Comp.Orodisp. Bt 10,SPASMOSTOP,Comprimé Orodispersible,160mg,Bt 10,6.54,4.83,I,PHLOROGLUCINOL,N
302897,SPASMOSTOP 80 mg Comp Orodisp BT 15,SPASMOSTOP,Comprimé Orodispersible,80 mg,BT 15,5.45,3.69,I,PHLOROGLUCINOL,N
302579,SPASTOP 40 MG COMP PELL. BT/30,SPASTOP,Comprimé Pelliculé,40 MG,BT/30,9.69,9.63,I,OTYLONIUM BROMURE,N
303562,SPASTOP 40mg Comp Pell Bt 10,SPASTOP,Comprimé Pelliculé,40mg,Bt 10,3.21,3.21,I,OTYLONIUM BROMURE,N
105330,SPIOLTO RESPIMAT 2.5ug/2.5ug Sol P inhal Bt/1 cartouche de 60 bouffées+inhal respimat,SPIOLTO RESPIMAT,Solution pour Inhalation,2.5ug/2.5ug,Bt/1 cartouche de 60 bouffées+inhal respimat,126.355,126.3,E,TIOTROPIUM+OLODATEROL,N
308185,SPIRA Comp 3MUI  Bt 10,SPIRA,Comprimé,3MUI,Bt 10,8.28,7.71,E,SPIRAMYCINE,N
308139,"SPIRA Comp Pell 1,5Mui Bt 16",SPIRA,Comprimé Pelliculé,"1,5Mui",Bt 16,7.14,7.136,E,SPIRAMYCINE,N
303488,SPIRAMIZOLE 1.5 MUI/250MG Comp Pell Séc Bt 10,SPIRAMIZOLE,Comprimé Pelliculé Sécable,1.5 MUI/250MG,Bt 10,5.46,5.34,E,METRONIDAZOLE+SPIRAMYCINE,N
303549,SPIRAMIZOLE 1.5 MUI/250MG Comp Pell Séc Bt 20,SPIRAMIZOLE,Comprimé Pelliculé Sécable,1.5 MUI/250MG,Bt 20,10.68,10.68,E,METRONIDAZOLE+SPIRAMYCINE,N
301185,SPIRAZOL Comp Pell  750 MUI/125 MG  Bt 20,SPIRAZOL,Comprimé Pelliculé,750 MUI/125 MG,Bt 20,4.495,4.48,E,METRONIDAZOLE+SPIRAMYCINE,N
106115,SPIRIVA 18mcg Pdre P Inhalation Bucc Bt 30 Gél + Inhalateur,SPIRIVA,Poudre pour Inhalation,18mcg,Bt 30 Gél + Inhalateur,108.58,70.56,E,TIOTROPIUM,N
103402,SPIRIVA Pdre Inh Bucc 18µgr Bt 30 Gelule,SPIRIVA,Poudre pour Inhalation,,Bt 30 Gelule,90.525,70.56,E,TIOTROPIUM,N
308161,SPIROGYL Comp pell 750 M UI 125mg Bt 20,SPIROGYL,Comprimé Pelliculé,125mg,Bt 20,5.74,4.48,E,METRONIDAZOLE+SPIRAMYCINE,N
300765,SPIROX 3 MUI comp pell Bt/10,SPIROX,Comprimé Pelliculé,3 MUI,Bt/10,7.71,7.71,E,SPIRAMYCINE,N
306904,SPORILIM  Lotion Derm 10mg/ml (1%)Fl 30ml,SPORILIM,Lotion,10mg/ml,Fl 30ml,3.245,3.24,E,TOLNAFTATE,N
105405,STABLON 12.5mg comp. enr. Bt 28,STABLON,Comprimé Enrobé,12.5mg,Bt 28,24.997,24.976,E,TIANEPTINE,N
303455,STAFLOX 500mg Gél Bt 12,STAFLOX,Gélule,500mg,Bt 12,5.98,5.544,E,FLUCLOXACILLINE,N
303456,STAFLOX 500mg Gél Bt 24,STAFLOX,Gélule,500mg,Bt 24,11.11,11.088,E,FLUCLOXACILLINE,N
303125,STAGID 700mg Comp Séc Bt 30,STAGID,Comprimé Sécable,700mg,Bt 30,5.89,5.88,E,METFORMINE,N
571377,STALORAL 5 GRAMINEES C/3F/10ml (300 IR) (F) coffret de 3 flacons d'entretien,STALORAL 5 GRAMINEES C/3F/,,10ml,,412.857,412.857,E,POLLENS GRAMINEES -5 GRAMINEES,O
571293,STALORAL CUPRESSACEES CT 10-100-300 IR,STALORAL CUPRESSACEES CT 10-100-300 IR,,,,179.793,179.793,E,CUPRESSACEE,O
571294,STALORAL CUPRESSACEES FL 300 IR,STALORAL CUPRESSACEES FL 300 IR,,,FL 300 IR,153.156,153.156,E,CUPRESSACEE,O
570064,STALORAL DPT + DF  Coffret Traitement initial (3 Fl :10/100/300 IR),STALORAL DPT + DF  Coffret Traitement initial,,,,179.793,179.793,E,MELANGE ACARIENS DERMATOPHAGOIDES(PTERONYSSINUS+FARINAE),O
570065,STALORAL DPT +DF Coffret Entretien 300 IR Bt 1,STALORAL DPT +DF Coffret Entretien 300 IR Bt 1,,,Bt 1,153.156,137.619,E,MELANGE ACARIENS DERMATOPHAGOIDES(PTERONYSSINUS+FARINAE),O
571306,STALORAL DPT CT INITIAL (10-100-300 IR) (F),STALORAL DPT CT INITIAL,,,,166.889,166.887,E,D. PTERONYSSINUS (100% DPT),O
571305,STALORAL DPT FL ENTRETIEN (1x300 IR) (F),STALORAL DPT FL ENTRETIEN,,,FL ENTRETIEN,142.162,142.162,E,D. PTERONYSSINUS (100% DPT),O
571376,STALORAL DPT/DF C/3F/10ml (300 IR) (F) coffret de 3 flacons d'entretien,STALORAL DPT/DF C/3F/,,10ml,,412.857,412.857,E,MELANGE ACARIENS DERMATOPHAGOIDES(PTERONYSSINUS+FARINAE),O
571378,STALORAL OLIVIER C/3F/10ml (300IR) (F) coffret de 3 flacons d'entretien,STALORAL OLIVIER C/3F/,,10ml,,412.857,412.857,E,POLLENS ARBRES ET ARBUSTES - OLIVIER,O
570117,STALORAL P 5 GRAMINEES Coffret Entretien 300 IR Bt 1,STALORAL P 5 GRAMINEES Coffret Entretien 300 IR Bt 1,,,Bt 1,153.156,137.619,E,POLLENS GRAMINEES -5 GRAMINEES,O
570116,STALORAL P 5 GRAMINEES Coffret Traitement (10/100/300 IR) Bt 3,STALORAL P 5 GRAMINEES Coffret Traitement (10/100/300 IR) Bt 3,,,Bt 3,179.793,179.793,E,POLLENS GRAMINEES -5 GRAMINEES,O
570121,STALORAL P OLIVIER Coffret Entretien 300 IR Bt 1,STALORAL P OLIVIER Coffret Entretien 300 IR Bt 1,,,Bt 1,153.156,137.619,E,POLLENS ARBRES ET ARBUSTES - OLIVIER,O
570120,STALORAL P OLIVIER Coffret Traitement (10/100/300 IR) Bt 3,STALORAL P OLIVIER Coffret Traitement (10/100/300 IR) Bt 3,,,Bt 3,179.793,179.793,E,POLLENS ARBRES ET ARBUSTES - OLIVIER,O
571314,STALORAL PARIETAIRE Bt 1 Fl 300 IR (F),STALORAL PARIETAIRE Bt 1 Fl 300 IR,,,Bt 1 Fl 300 IR,141.625,141.625,E,PARIETAIRE,O
571313,STALORAL PARIETAIRE CT (10-100-300) IR (F),STALORAL PARIETAIRE CT,,,,153.769,153.768,E,PARIETAIRE,O
302868,STATINOR 80 mg COMP PELL BT 30,STATINOR,Comprimé Pelliculé,80 mg,BT 30,37.62,25.08,E,ATORVASTATINE,N
301514,STATINOR Comp Pell 10 mg  Bt 30,STATINOR,Comprimé Pelliculé,10 mg,Bt 30,26.045,14.67,E,ATORVASTATINE,N
301515,STATINOR Comp Pell 10 mg Bt 60,STATINOR,Comprimé Pelliculé,10 mg,Bt 60,33.895,29.34,E,ATORVASTATINE,N
301516,STATINOR Comp Pell 10 mg Bt 90,STATINOR,Comprimé Pelliculé,10 mg,Bt 90,48.3,44.01,E,ATORVASTATINE,N
301551,STATINOR Comp Pell 20 MG  BT 30,STATINOR,Comprimé Pelliculé,20 MG,BT 30,32.865,19.32,E,ATORVASTATINE,N
301552,STATINOR Comp Pell 20 MG Bt 60,STATINOR,Comprimé Pelliculé,20 MG,Bt 60,47.92,38.64,E,ATORVASTATINE,N
301553,STATINOR Comp Pell 20 MG Bt 90,STATINOR,Comprimé Pelliculé,20 MG,Bt 90,64.895,57.96,E,ATORVASTATINE,N
301852,STATINOR Comp Pell 40 MG BT 30,STATINOR,Comprimé Pelliculé,40 MG,BT 30,32.76,22.56,E,ATORVASTATINE,N
302793,STELAR 10 MG Glés P Susp Buv BT 14 sachets,STELAR,Suspension Buvable,10 MG,BT 14 sachets,10.915,10.78,E,ESOMEPRAZOLE,N
302406,STELAR 10mg Glés P Susp Buv BT 28 Sachets,STELAR,Suspension Buvable,10mg,BT 28 Sachets,21.56,21.56,E,ESOMEPRAZOLE,N
302289,STELAR 20mg Gel .Gastro-resist BT 14,STELAR,Gélule Gastro-Résistante,20mg,BT 14,10.345,8.568,E,ESOMEPRAZOLE,N
302290,STELAR 20mg Gel .Gastro-resist BT 28,STELAR,Gélule Gastro-Résistante,20mg,BT 28,20.41,17.136,E,ESOMEPRAZOLE,N
302288,STELAR Gel .Gastro-resist  20  MG BT 7,STELAR,Gélule Gastro-Résistante,20  MG,BT 7,4.83,4.284,E,ESOMEPRAZOLE,N
302292,STELAR Gel .Gastro-resist 40 MG BT 14,STELAR,Gélule Gastro-Résistante,40 MG,BT 14,19.205,10.22,E,ESOMEPRAZOLE,N
302293,STELAR Gel .Gastro-resist 40 MG BT 28,STELAR,Gélule Gastro-Résistante,40 MG,BT 28,37.18,20.44,E,ESOMEPRAZOLE,N
302291,STELAR Gel .Gastro-resist 40 MG BT 7,STELAR,Gélule Gastro-Résistante,40 MG,BT 7,9.735,5.11,E,ESOMEPRAZOLE,N
103916,STER-DEX Pde Opth Bt 12 Recipients Unidoses,STER-DEX,Pommade Ophtalmique,,Bt 12 Recipients Unidoses,2.298,2.292,E,HYDROCORTISONE+OXYTETRACYCLINE,N
102485,STEROGYL Gttes Buv 0.05% Fl 20ml,STEROGYL,Gouttes Buvables,,Fl 20ml,3.025,3.02,E,ERGOCALCIFEROL,N
303702,STEZA 10mg Comp Séc Bt 30,STEZA,Comprimé Sécable,10mg,Bt 30,7.62,1.65,E,HYDROCORTISONE,N
302748,STOPALGIC 1000 MG Comp Sec BT 8,STOPALGIC,Comprimé Sécable,1000 MG,BT 8,2.68,2.336,E,PARACETAMOL,N
302750,STOPALGIC CODEINE 300/25 300MG/25MG  Comp BT 16,STOPALGIC CODEINE 300/25,Comprimé,300MG/25MG,BT 16,3.15,2.736,E,CODEINE+PARACETAMOL,N
302751,STOPALGIC CODEINE 600/50 600MG/50MG  Comp BT 12,STOPALGIC CODEINE 600/50,Comprimé,600MG/50MG,BT 12,4.31,3.984,E,CODEINE+PARACETAMOL,N
301972,STOPALGIC Comp Sec 500 MG BT 20,STOPALGIC,Comprimé Sécable,500 MG,BT 20,1.82,1,E,PARACETAMOL,N
302749,STOPALGIC EXTRA 500MG/65MG  Comp Pell  BT 14,STOPALGIC EXTRA,Comprimé Pelliculé,500MG/65MG,BT 14,2.46,1.834,E,PARACETAMOL+CAFEINE,N
301997,STOPALGIC Sol Inj P Per 10 MG/ML  BT 1 FL /100 ML,STOPALGIC,Solution Injectable,10 MG/ML,BT 1 FL /100 ML,4.565,4.145,E,PARACETAMOL,N
106988,SUCRAZIDE Comp 5mg Bt 30,SUCRAZIDE,Comprimé,5mg,Bt 30,2.338,2.31,E,GLIPIZIDE,N
302646,SULFAGUANIDINE Comp 500mg Bt 20,SULFAGUANIDINE,Comprimé,500mg,Bt 20,2.04,2.04,I,SULFAGUANIDINE,N
300175,SULFATRIM Comp 480mg  Bt 20,SULFATRIM,Comprimé,480mg,Bt 20,4.83,2.58,E,COTRIMOXAZOLE,N
300169,SULFATRIM Susp Or 240mg/5ml Fl 100ml,SULFATRIM,Suspension Buvable,240mg/5ml,Fl 100ml,5.28,3,E,COTRIMOXAZOLE,N
300905,SULPIRIL Gelule 50mg Bt 30,SULPIRIL,Gélule,50mg,Bt 30,4.32,4.29,E,SULPIRIDE,N
300023,SULPIRIL Sol Buv 0.5% Fl 200ml,SULPIRIL,Solution Buvable,,Fl 200ml,3.56,2.8,E,SULPIRIDE,N
301508,SUPERSTAT Comp Pell 10 mg Bt 30,SUPERSTAT,Comprimé Pelliculé,10 mg,Bt 30,35.37,16.2,E,ROSUVASTATINE,N
301780,SUPERSTAT Comp Pell 10 MG BT 90,SUPERSTAT,Comprimé Pelliculé,10 MG,BT 90,72.19,48.6,E,ROSUVASTATINE,N
301509,SUPERSTAT Comp Pell 20 mg Bt 30,SUPERSTAT,Comprimé Pelliculé,20 mg,Bt 30,50.565,24.3,E,ROSUVASTATINE,N
301781,SUPERSTAT Comp Pell 20 MG BT 90,SUPERSTAT,Comprimé Pelliculé,20 MG,BT 90,103.365,72.9,E,ROSUVASTATINE,N
301798,SUPERSTAT Comp Pell 5 MG BT 30,SUPERSTAT,Comprimé Pelliculé,5 MG,BT 30,18.895,13.68,E,ROSUVASTATINE,N
301237,SUPRADOL Gelule 37.5 mg/325 mg  Bt 16,SUPRADOL,Gélule,37.5 mg/325 mg,Bt 16,8.18,3.584,E,TRAMADOL+PARACETAMOL,N
301140,SUPRASONE Creme Drque 0.05% Tbe 15,SUPRASONE,Crème,,Tbe 15,4.055,2.79,E,BETAMETHASONE,N
301205,SUPRASONE Lotion 0.05% Fl 30 gr,SUPRASONE,Lotion,,Fl 30 gr,4.635,1.8,E,BETAMETHASONE,N
300975,SUPRASONE Pde Der 0.05 % Tb 15,SUPRASONE,Pommade Dermique,,Tb 15,4.21,2.895,E,BETAMETHASONE,N
301148,SUPRASTENE 0.05% Gtte Buv Fl 30 ml,SUPRASTENE 0.05%,Gouttes Buvables,,Fl 30 ml,6.13,5.16,E,BETAMETHASONE,N
303398,SURANIL 10mg Comp Bt 60,SURANIL,Comprimé,10mg,Bt 60,15.78,3.3,E,HYDROCORTISONE,N
303610,SURGAM 200mg Comp. Séc. Bt 20,SURGAM,Comprimé Sécable,200mg,Bt 20,11.035,6.64,E,ACIDE TIAPROFENIQUE,N
106956,SURMONTIL 4% Gttes Buv Fl 30ml,SURMONTIL 4%,Gouttes Buvables,,Fl 30ml,7.24,7.24,E,TRIMIPRAMINE,N
101526,SURMONTIL Comp Sec 25mg Bt 50,SURMONTIL,Comprimé Sécable,25mg,Bt 50,3.135,3.1,E,TRIMIPRAMINE,N
301604,SYBROL Susp P Inh 25 µG  FL 60 Doses,SYBROL,Suspension pour Inhalation,25 µG,FL 60 Doses,17.53,16.14,E,SALMETEROL,N
301603,SYBROL Susp P Inha FL 120 Doses,SYBROL,Suspension pour Inhalation,,FL 120 Doses,32.32,32.28,E,SALMETEROL,N
102518,SYMBICORT TURBUHALER 100 µg / 6 µg pdre/inhalation bucc. FL 120 Doses,SYMBICORT TURBUHALER,Poudre pour Inhalation,100 µg / 6 µg,FL 120 Doses,59.627,59.52,E,BUDESONIDE+FORMOTEROL,N
103000,SYMBICORT TURBUHALER 200 µg / 6 µg pdre/inhalation bucc. FL 120 Doses,SYMBICORT TURBUHALER,Poudre pour Inhalation,200 µg / 6 µg,FL 120 Doses,76.594,76.56,E,BUDESONIDE+FORMOTEROL,N
102519,SYMBICORT TURBUHALER 400 µg / 12 µg pdre/inhalation bucc. FL 60 Doses,SYMBICORT TURBUHALER,Poudre pour Inhalation,400 µg / 12 µg,FL 60 Doses,110.19,46.86,E,BUDESONIDE+FORMOTEROL,N
302002,SYNALVIC Comp Pell  37.5 MG/325 MG BT 20,SYNALVIC,Comprimé Pelliculé,37.5 MG/325 MG,BT 20,4.92,4.48,E,TRAMADOL+PARACETAMOL,N
300095,T 12/8 Gttes Buv Fl 20ml,T 12/8,Gouttes Buvables,,Fl 20ml,2.58,2.58,I,HEPTAMINOL,N
300789,TAHOR 10 mg comp.pell.Bt/28,TAHOR,Comprimé Pelliculé,10 mg,Bt/28,32.55,13.692,E,ATORVASTATINE,N
105535,TAHOR 80mg Comp Pell Bt 28 (ex 103416),TAHOR,Comprimé Pelliculé,80mg,Bt 28,24.105,23.408,E,ATORVASTATINE,N
302206,TAHOR Comp Pell  20 MG Bt 91,TAHOR,Comprimé Pelliculé,20 MG,Bt 91,94.12,58.604,E,ATORVASTATINE,N
301151,TAHOR Comp Pell 10mg  Bt 91,TAHOR,Comprimé Pelliculé,10mg,Bt 91,94.12,44.499,E,ATORVASTATINE,N
301685,TAHOR Comp Pell 20 MG BT 28,TAHOR,Comprimé Pelliculé,20 MG,BT 28,45.275,18.032,E,ATORVASTATINE,N
301164,TAHOR Comp Pell 40 mg BT 28,TAHOR,Comprimé Pelliculé,40 mg,BT 28,55.355,21.056,E,ATORVASTATINE,N
301632,TAHOR Comp Pell 40 MG BT 91,TAHOR,Comprimé Pelliculé,40 MG,BT 91,94.12,68.432,E,ATORVASTATINE,N
309872,"TALIN Comp 2,5mg Bt 60",TALIN,Comprimé,"2,5mg",Bt 60,3.61,3.6,E,TERBUTALINE,N
300672,TALLIS 1% créme derm.Tb 15 g,TALLIS 1% créme derm.Tb,,15 g,Tb 15 g,8.315,6.405,E,TERBINAFINE,N
303602,TALLIS 250 mg Comp.Séc.Bt 28,TALLIS,Comprimé Sécable,250 mg,Bt 28,46.74,43.456,E,TERBINAFINE,N
300811,TALLIS 250mg comp.b/14,TALLIS,Comprimé,250mg,b/14,24.74,21.728,E,TERBINAFINE,N
301385,TALLIS Comp 250 mg Bt 42,TALLIS,Comprimé,250 mg,Bt 42,70.97,65.184,E,TERBINAFINE,N
300924,TALLIS Spray 1% FL 15ml,TALLIS,Spray,,FL 15ml,7.65,5.175,E,TERBINAFINE,N
107642,TAMIFEN Comp 10mg Bt 30,TAMIFEN,Comprimé,10mg,Bt 30,13.585,13.56,V,TAMOXIFENE,N
105999,TAMIFEN DS 20mg Comp Bt 30,TAMIFEN DS,Comprimé,20mg,Bt 30,20.845,19.98,V,TAMOXIFENE,N
301581,TAMIZOL Comp Pell 250 MG BT 20,TAMIZOL,Comprimé Pelliculé,250 MG,BT 20,3.64,2.52,E,METRONIDAZOLE,N
301582,TAMIZOL Susp Buv 4 % FL 125 ML,TAMIZOL,Suspension Buvable,,FL 125 ML,6.04,5.25,E,METRONIDAZOLE,N
105469,TAMOXIFENE MYLAN 20mg Comp Bt 30,TAMOXIFENE MYLAN,Comprimé,20mg,Bt 30,19.981,19.98,V,TAMOXIFENE,N
301076,TANAKAN  Comp Enr 40 mg Bt 90,TANAKAN,Comprimé Enrobé,40 mg,Bt 90,27.63,18.99,I,GINKGO BILOBA,N
300188,TANAKAN Comp Bt 30,TANAKAN,Comprimé,,Bt 30,10.05,6.33,I,GINKGO BILOBA,N
307464,TANAKAN Sol Buv Fl 30ml,TANAKAN,Solution Buvable,,Fl 30ml,11.96,5.73,I,GINKGO BILOBA,N
306608,TANIDINA Comp enr 150mg Bt 20,TANIDINA,Comprimé Enrobé,150mg,Bt 20,11.04,11.04,E,RANITIDINE,N
301320,TARDIPEN 0.6 MUI Pdre P Prép Inj  Bt 1Fl+Solv/2ml,TARDIPEN,Poudre pour Préparation Injectable,0.6 MUI,Bt 1Fl+Solv/2ml,1.795,1.645,E,BENZATHINE BENZYLPENICILLINE,N
301321,TARDIPEN Pdre P Inj 1.200 MUI Bt 1,TARDIPEN,Poudre pour Préparation Injectable,1.200 MUI,Bt 1,2.155,2.155,E,BENZATHINE BENZYLPENICILLINE,N
301193,TARDYFERON 80mg Comp Enr Bt 30,TARDYFERON,Comprimé Enrobé,80mg,Bt 30,8.36,4.74,E,FER,N
301673,TARDYFERON B9 50mg Comp Pell BT 30,TARDYFERON B9,Comprimé Pelliculé,50mg,BT 30,6.685,3.39,E,FER+ACIDE FOLIQUE,N
302115,TARDYFERON B9 Comp Pell 50 MG BT 90,TARDYFERON B9,Comprimé Pelliculé,50 MG,BT 90,12.1,10.17,E,FER+ACIDE FOLIQUE,N
301674,TARDYFERON B9 Comp Pell BT 105,TARDYFERON B9,Comprimé Pelliculé,,BT 105,11.89,11.865,E,FER+ACIDE FOLIQUE,N
301765,TARDYFERON Comp pell 80 MG BT 100,TARDYFERON,Comprimé Pelliculé,80 MG,BT 100,15.82,15.8,E,FER,N
302282,TAREG 160 Comp Pell 160 MG BT 30,TAREG 160,Comprimé Pelliculé,160 MG,BT 30,59.755,26.22,E,VALSARTAN,N
301708,TAREG Comp Pell  80 MG  BT 90,TAREG,Comprimé Pelliculé,80 MG,BT 90,92.705,51.39,E,VALSARTAN,N
301709,TAREG Comp Pell 160 MG BT 90,TAREG,Comprimé Pelliculé,160 MG,BT 90,142.995,78.66,E,VALSARTAN,N
302273,TAREG Comp pell 80 MG BT 30,TAREG,Comprimé Pelliculé,80 MG,BT 30,38.955,17.13,E,VALSARTAN,N
301428,TAVAFLOX Comp Pell Sec 500 mg Bt 10,TAVAFLOX,Comprimé Pelliculé Sécable,500 mg,Bt 10,37.425,29.04,E,LEVOFLOXACINE,N
301427,TAVAFLOX Comp Pell Sec 500 mg Bt 5,TAVAFLOX,Comprimé Pelliculé Sécable,500 mg,Bt 5,22.775,14.52,E,LEVOFLOXACINE,N
301167,TAVANIC Comp Pell 500mg Bt 10,TAVANIC,Comprimé Pelliculé,500mg,Bt 10,50.375,29.04,E,LEVOFLOXACINE,N
